ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-769A39E54D97625AD6,www.infonet-biovision.org,English,en,"Carrots are propagated by seeds. Seeds are sown, often mixed with sand, 1/2 - 1 cm deep in drills 10-15 cm apart in finely prepared soils previously cultivated to a depth of at least 30 cm. Lightly aerate the soil by shallow digging before sowing carrots or sow them in ridge culture (small dams of 10 to 20 cm height) to facilitate mechanical weeding, thinning, and to limit soil borne diseases. In addition, this will allow easier penetration by the carrot root and will also improve water holding capacity. Seedlings are thinned to 5-8 cm in the rows. Seed requirements (200 plants/m2 and 70% germination) for the dominant half-long carrot cultivars used in Asia, are 4-5 kg/ha. For bigger carrots, the density may be reduced to about 100 plants/m2. Carrots that bolt (produce seed) in between normal carrots should be pulled out and fed to livestock. Seed produced this way will not produce good quality carrots. Seed production under tropical highland (above 1200 m) conditions is possible by selecting and harvesting the best quality mature carrot roots and replanting them separately in a corner of the field. Bolting and seed setting soon follows.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-DEACE1E9B577A008D1,www.infonet-biovision.org,English,en,"Husbandry Crop rotation is essential to reduce soil-borne diseases and pests. Mulching (rice straw or dried grass) after sowing is recommended to encourage germination. Seedlings may be earthed-up when roots start swelling to keep them cool and prevent green tops. Temperature of 15 to 20degC is optimal for seed development. In hot weather, light overhead shade is beneficial. Under such conditions carrots grow well under the canopy of fruit trees. Irrigation during dry spells is necessary to prevent irregular root development. Nutrient requirements of carrots are particularly high for potassium (200-300 kg/ha) and low to medium for nitrogen (0-90 kg/ha). Carrots are sensitive to high Chlorine concentrations and more susceptible to diseases at very high soil ph. Liming is recommended when pH is below 5.5. Well-decomposed organic manures are beneficial when applied moderately (10-20 t/ha). Fresh organic matter such as farmyard manure or manure from a leguminous crop can induce forked roots, which are difficult to clean and to market. Young carrot seedlings are weak and grow slowly. Therefore, it is essential to keep weeds under control for the first few weeks after germination. Cultivate shallowly with a hoe. Deep cultivation may injure the roots. Weeding and thinning of young plants can be very labor intensive, for which reason most families grow fairly small beds at any one time.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B82BF583E82701586B,www.infonet-biovision.org,English,en,"Intercropping Because of their limited space requirements and early growing habits, carrots are ideal for intercropping between other crops such as tomatoes, lettuce or capsicums and because of their fragrant leaves can help keep pest levels low. Other crops good for intercropping with carrots include garlic, dwarf bean, onion, parsnip, leek, small peas, pea mange-tout (snow peas), and radish. The most profitable example of an association is that of carrots and leeks. Carrots have very deep roots that extract nutrients deep in the soil, whereas leeks have extremely superficial roots, which help the crop to extract nutrients near the soil surface. Moreover, carrots can drive away worms from leeks, while leeks can drive away flies from the carrots (TOF No. 8, page 8).",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9C3D8110516D0CC050,www.infonet-biovision.org,English,en,"Harvesting Carrots are mostly harvested manually by pulling up the roots at the leaves as long as the soil is moist and soft. If the soil has dried, it will be necessary to use either a spade or similar tool to loosen the soil and harvest the roots. Carrots are usually ready for harvesting 60-85 days after sowing. Mature roots should be orange-coloured internally down to the blunt tip.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-61CC2861F5FA5E9066,www.infonet-biovision.org,English,en,"A good market price can be fetched from young carrots with a fresh top, but leaving the top on dries out the root quickly and reduces the marketing period of the crop. An alternative is to trim the top back to about 2 cm and package attractively.",Market or support update,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-45558D285724F34864,www.infonet-biovision.org,English,en,"For mature carrots the tops are trimmed down completely to avoid storage rots before marketing. Carrots can remain in good condition for 100-150 days when the foliage is removed and they are stored at 1-4° C with 95-100% relative humidity. Carrots should be stored separately from other vegetables to prevent a bitter flavour induced by ethylene (a colourless gas with a sweet odour that is produced by many fruits and vegetables that accelerates the ripening process). Generally carrots store better when they are mature and harvested under moist conditions, and undamaged and free of diseases and pests.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B2791107F29FB42A34,www.infonet-biovision.org,English,en,"Carrots bundled with leaves can be stored for up to three weeks in a cool place. However, for longer storage (100-150 days), it is recommended to remove the foliage, store the carrots at 1-4°C with 95-100% humidity, and keep them separate from other vegetables to prevent a bitter taste caused by ethylene exposure. High dry matter content, low organic matter soil, mature harvesting under moist conditions, and undamaged, disease-free carrots contribute to better storage. Carrots can be graded by weight (A: <50g, B: 50-200g, C: 200-400g, D: >400g). Exported carrots are washed, graded, and packaged in perforated polythene bags. However, small-scale farmers in Africa may experience post-harvest losses by transporting topped carrot roots in sacks to local markets (Van der Vossen, & Kahangi, 2004).",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-7AF6A616CE243C8043,www.infonet-biovision.org,English,en,"Carrots are a nutritious vegetable that offer a wide range of health benefits. They are rich in vitamins, minerals, and antioxidants, while being low in fat and proteins. Carrots have a low glycemic index, which is especially beneficial for diabetic patients. The water content of carrots varies from 86% to 95%, and the edible portion contains about 10% carbs, mainly in the form of sugars like sucrose and glucose. The fiber present in carrots aids digestion and promotes weight loss. Vitamin A, crucial for vision, development, and immune function, is found in higher amounts in orange carrots. Cooking carrots and consuming them with fat enhances the absorption of vitamin A compared to eating them raw. Biotin (vitamin H) supports fat and protein metabolism, while B6 is involved in converting food into energy. Vitamin K1 and calcium are important for blood coagulation and bone health, and potassium helps control blood pressure. Carrots are packed with carotenoids, powerful antioxidants that can reduce the risk of heart disease, degenerative diseases, and certain types of cancers. Lutein, found in carrots, plays a role in preventing age-related macular degeneration. Additionally, red and purple carrots contain lycopene, which may lower the risk of cancer and heart disease. (Bjarnadotti, 2015, da Silva Dias, 2014, Varshney & Mishra, 2022).",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-74442D987154069074,www.infonet-biovision.org,English,en,"Preparation • Select the amaranths and remove any dirt, unwanted leaves of other plants or old yellowing leaves of amaranths. Peel off skin of young stems/shoots. • Wash the leafy amaranths with plenty of cold water and drain it. • Peel and clean the onions then slice them into small pieces. • Wash carrot fingers and scrap the outer skin to clean them. Chop them into small pieces of any shape you want (optional). • Pour some oil into a cooking pot. • Fry the onion and add the chopped carrots into the hot oil to fry together with the onions (carrot is an optional addition). • Before onions turn golden brown, add the washed amaranth. • Cover the pot with a lid and let the mixture cook for one and half minutes. • Stir to mix well the onions, amaranths and carrots. Let the mixture cook for another one and half minutes. • Add salt to taste and check if the amaranth is well cooked. • It is served as a relish with ugali, rice, bananas, cassava, pancakes etc. or may be served as a side dish • Cooked amaranth also provides a nice food decoration on meal plate with its green color.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-CD5AB8D732BDE055AD,www.infonet-biovision.org,English,en,"Preparation • Sort the nightshade leaves, wash and chop finely • Clean, wash and chop the onions • Wash, peel and grate the carrots • Fry the onions with carrots and salt lightly • Add chopped nightshade and stir well, cover the pan for 1 minute and simmer • Mix the milk and groundnut flour/peanut butter then add into the vegetables while stirring for 5 minutes • Season to taste and serve while hot as a relish",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-80F4194A185B864C97,www.infonet-biovision.org,English,en,"Variations • Use coconut milk instead of milk • Use tomatoes instead of carrots • Mix with other vegetables to reduce bitterness • Use cream, eggs or meat instead of milk • Garnish the vegetables with slices of tomatoes when serving.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-314A2A3BC1333D6374,www.infonet-biovision.org,English,en,Remarks The vegetable is ideal for young children as it has many ingredients that mask the bitterness Could also be used for sandwich Care should be taken not to add or use a lot of carrots as they mask the main vegetable.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-37417CC759E92E6D72,www.infonet-biovision.org,English,en,Ingredients 300 g or 2 handfuls spider plant 1 onion 1 carrot about 125 g 75 g tomato 4 tablespoons cooking oil 2 teaspoonfuls of groundnut flour 4 tablespoonfuls of coconut milk,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-96A90BDD0CF6599977,www.infonet-biovision.org,English,en,"Preparation • Select the tender leaves of the spider plant, wash and chop finely • Boil water, add salt and chopped spider plant and let it boil for 6 minutes or until soft • Mash the spider plant after blanching (the vegetables reduce in size when mashed so be sure to have enough quantity) • Clean, wash and slice the onions • Wash, peel and grate the carrots • Prepare coconut milk and groundnuts • Fry the onions and carrots lightly • Add spider plant and stir well, simmer for 5 minutes while stirring • Mix coconut milk with groundnut flour and add into the vegetables while stirring for 5 minutes • Season to taste; serve while hot as a relish",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2BE08E4E20A17AB539,www.infonet-biovision.org,English,en,Variation • Mix with other vegetables to reduce bitterness • Use milk or cream instead of coconut milk • Use peanut butter instead of groundnut flour,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-EDB08005B81E3C9A45,www.infonet-biovision.org,English,en,"Carrot (Revised): East African Seed Company Ltd: www.easeed.com , + 254 (20) 6652101-4, +254 (0) 722 207 747",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2D2B09F14806B0436C,www.infonet-biovision.org,English,en,"Carrot (Revised): Horticultural Crops Directorate: info@agricultureauthority.go.ke , +254 20 2536869, 0722 200 556",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-278BA3C114F135C902,www.infonet-biovision.org,English,en,"Carrot (Revised): Simlaw Seeds Co. Ltd: info@simlaw.co.ke , +254 (0) 0722 200 545 / 0734 811 861, (20) 2215067",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-10A1FAB731F0F2740D,www.infonet-biovision.org,English,en,Carrot (Revised): Agricultural Information and Resource Centre (2003): Fruits and Vegetables Technical Handbook.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2A7EB70435E91B8F18,www.infonet-biovision.org,English,en,"Carrot (Revised): CABI. (2004). Crop Protection Compendium, 2004 Edition. © CAB International Publishing. Wallingford, UK. www.cabi.org",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-37567EEE4DB8566343,www.infonet-biovision.org,English,en,Carrot (Revised): East African Seed Co. Ltd. Africa's Best Grower's Guide www.easeed.com,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-F7F216E789ADCB0C9B,www.infonet-biovision.org,English,en,"Madge, D., Jaeger, C., Clarke, S. (2003). Agriculture notes. Organic farming: Carrot production and marketing. State of Victoria, Department of Primary Industries. www.dpi.vic.gov.au",Market or support update,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-86EBF4616F3F7A6BF0,www.infonet-biovision.org,English,en,"Ministry of Agriculture and Rural Development (Kenya) and Japan International Cooperation Agency (2000). Growing Manual for Local and Export Vegetables. Reprinted by Agricultural Information Resource Centre (Nairobi, Kenya). 274 pp.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5F8511397D0BE532EC,www.infonet-biovision.org,English,en,"Sherf, A. F., Macnab, A. A. (1986). Vegetable Diseases and Their Control. 2nd. Edition. A Wiley-Interscience Publication. ISBN: 0 471 05860 2",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/carrot-revised,Carrot (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:33+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-CA3E430BCFFF0E430A,www.infonet-biovision.org,English,en,"The disease attacks young plant tissues and can cause severe crop loss when it infects flowers, which turn black and die. Young leaves, cashew apples and nuts are similarly affected. Infected young terminal shoots die back. The disease is promoted by warm, damp conditions.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-1DBAC1E18956237F41,www.infonet-biovision.org,English,en,Anthracnose (Colletotrichum coffeanum) on coffee ( Coffea arabica ) plant. Branch with mummified berries. Ⓒ Jürgen Kranz. Courtesy of Ecoport ( www.ecoport.org ).,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-043125F38B4793C93B,www.infonet-biovision.org,English,en,Cashew (Revised): Anthracnose (Colletotrichum coffeanum) on coffee ( Coffea arabica ) plant. Branch with mummified berries.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0E1C10922BEF6AD12C,www.infonet-biovision.org,English,en,"Though pesticide application on cashews is not practiced in East Africa, copper based fungicides are known to be effective against anthracnose.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E025501C84D10D8231,www.infonet-biovision.org,English,en,"Adults are a long horn beetles, with a body length of 25-35 mm and with antennae longer that the body. The head and the thorax are dark brown; the wing cases are orange with large black blotches giving them a reticulate appearance. Adult beetles girdle branches from 3-8 mm in diameter leaving a V-section cut; only a narrow, central pillar round the pith zone is left, which eventually breaks off. Female beetles lay elongated eggs in transverse slits made in the bark of the girdled branch at points above the girdle. Larvae are yellow, in colour and reaches a length of 45 mm when fully grown. They mine in dead wood of the girdled branches. Pupation takes place in the dead wood. The lifecycle takes one year. This beetle is a common but usually minor pest of cashew in the Coast Province of Kenya. However, neglected plantations may be severely damaged. It is also present in Tanzania.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A05E48387DE5A37920,www.infonet-biovision.org,English,en,"The cashew weevil is large weevil, about 20 mm long, and of a knobbed appearance. It is dark grey-brown in colour. The female weevil lays single eggs in small holes in the bark of the trunk or branches. The larvae are legless grubs, whitish in colour with a brown head. They bore through the bark and move downwards tunnelling under the bark while feeding on the sapwood. Brown-black gummy frass is seen on the trunk and main branches. Heavily attacked trees become ringed by damaged sapwood and eventually die. Neglected plantations are likely to be severely attacked. Fully-grown larvae pupate in a chamber about 2 cm below the bark.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5340437DABAA460B0D,www.infonet-biovision.org,English,en,"The cashew weevil is large weevil, about 20 mm long, and of a knobbed appearance. It is dark grey-brown in colour. The female weevil lays single eggs in small holes in the bark of the trunk or branches. The larvae are legless grubs, whitish in colour with a brown head. They bore through the bark and move downwards tunnelling under the bark while feeding on the sapwood.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-40838FEC80DFB8F360,www.infonet-biovision.org,English,en,"Adult bugs are reddish brown in colour and 12 to 14 mm long. Nymphs are red brown to green brown in colour and have long antennae. Bug feeding causes necrotic bruise-like depressions; a hard lump develops, which can be easily removed when the fruit is peeled. The bug sucks on the developing fruits causing pockmarks. The kernels are also affected showing spots, which lower their market value.",Market or support update,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-4E87D9DD3E8A5B6D67,www.infonet-biovision.org,English,en,Cashew (Revised): Conserve natural enemies . Weaver ants nest on cashew trees deterring and feeding on coconut bugs.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-3AD4C5D75041F39E00,www.infonet-biovision.org,English,en,"Helopeltis bugs, also known as mosquito bugs or mirid bugs , are the most important pests of cashew. These bugs are slender, delicate insects, about 7- 10 mm long with long legs and antennae, the antenna being nearly twice as long as the body. The females are red and the males brown to yellowish red. They lay eggs inserted into the soft tissue near the tips of flowering or vegetative shoots. Nymphs (immature bugs) are yellowish in colour. Both adults and nymphs feed on young leaves, young vegetative and flowering shoots, and developing fruits. Attacked leaves are deformed and show angular lesions, particularly along the veins, which may drop off, so that the leaves appear as if attacked by biting insects. Feeding on the stalks of the tender shoots causes elongated green lesions, sometimes accompanied by exudation of gum. Severely damaged shoots die back due to the effect of bug saliva in combination with fungi , which enter the plant tissue through the feeding lesions; the subsequent development of numerous auxiliary buds causes a bunched terminal growth known as 'witches broom'. In case of serious infestations the trees may appear as if scorched by fire. Bug feeding on developing apples and nuts causes brown sunken spots. The growth of trees is seriously retarded and fruit formation of attacking flowering shoots is reduced.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
