URL,Element,Text
https://eacc.go.ke/en/default/tenders/,li,"TENDER DOCUMENT FOR SUPPLY, DELIVERY, INSTALLATION AND ASSEMBLING OF OFFICE FURNITURE Size: 754 kB Opening Date 2026-03-13 Closing Date 2026-03-23"
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE: SUPPLY AND DELIVERY OF BOTTLED OFFICE DRINKING WATER AND DISPENSER SERVICES Size: 41 kB Opening Date 2026-02-11 Closing Date 2026-02-13
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR SUPPLY AND DELIVERY OF BOTTLED OFFICE DRINKING WATER AND DISPENSER SERVICES Size: 1248 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR REFURBISHMENT OF INTEGRITY CENTRE Size: 12927 kB Opening Date 2025-12-01 Closing Date 2026-12-07
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROVISION OF GROUP LIFE INSURANCE COVER Size: 308 kB Opening Date 2025-11-06 Closing Date 2025-11-14
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE -PROVISION OF GENERAL INSURANCE SERVICES Size: 169 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM 1 Size: 354 kB Opening Date 2025-09-23 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROVISION OF GPA AND FOREIGN TRAVEL INSURANCE SERVICES Size: 931 kB Opening Date 2025-09-16 Closing Date 2025-09-26
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROVISION OF MEDICAL INSURANCE COVER Size: 1175 kB Opening Date 2025-09-16 Closing Date 2025-10-01
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROCUREMENT OF GENERAL INSURANCE POLICY SERVICES Size: 430 kB Opening Date 2025-09-16 Closing Date 2025-10-01
https://eacc.go.ke/en/default/tenders/,li,TENDER NOTICE Size: 417 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,"NOTIFICATION OF 1ST AND 2ND CONTINUOUS REGISTRATION OF SUPPLIERS FOR THE SUPPLY AND DELIVERY OF GOODS, WORKS & SERVICES FOR THE FINANCIAL YEAR 2024-25-26 Size: 4772 kB Opening Date 2026-07-20 Closing Date 2026-07-20"
https://eacc.go.ke/en/default/tenders/,li,"TENDER DOCUMENT FOR DISPOSAL OF OBSOLETE, UNSERVICEABLE ASSORTED ITEMS, SCRAP METALS AND MOTOR VEHICLES Size: 190 kB Opening Date 2025-05-15 Closing Date 2025-05-23"
https://eacc.go.ke/en/default/tenders/,li,RESTRICTED TENDER NOTICE Size: 168 kB Opening Date 2025-05-02 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROVISION OF MEDIA MONITORING SERVICES FOR EACC Size: 1361 kB Opening Date 2025-04-15 Closing Date 2025-04-25
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROVISION OF CONSULTANCY SERVICES FOR WEB APPLICATION DEVELOPMENT Size: 377 kB Opening Date 2025-04-03 Closing Date 2025-04-15
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM 2: SUPPLY AND DELIVERY OF SMART ANDROID AND IOS PHONES Size: 176 kB Opening Date 2025-03-27 Closing Date 2025-04-01
https://eacc.go.ke/en/default/tenders/,li,"ADDENDUM 1: SUPPLY, INSTALLATION AND MAINTENANCE OF AIR CONDITIONING SYSTEM AT INTEGRITY CENTRE AND REGIONAL OFFICES Size: 160 kB Opening Date 2025-03-26 Closing Date 2025-04-03"
https://eacc.go.ke/en/default/tenders/,li,PROVISION OF CONSULTANCY SERVICES ON REVIEW OF ORGANIZATIONAL STRUCTURE Size: 1790 kB Opening Date 2025-03-24 Closing Date 2025-04-04
https://eacc.go.ke/en/default/tenders/,li,"PROPOSED FACELIFTING OF INTEGRITY CENTRE PHASE 1 , SUPPLY, INSTALLATION, TESTING, AND COMMISSIONING OF A PRIME-RATED 500KVA GENERATOR. Size: 3644 kB Opening Date 2025-03-24 Closing Date 2025-04-07"
https://eacc.go.ke/en/default/tenders/,li,SUPPLY AND DELIVERY OF OFFICE FURNITURE Size: 3149 kB Opening Date 2025-03-24 Closing Date 2025-04-04
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM TWO: SUPPLY AND INSTALLATION OF STORAGE AREA NETWORK DISCS Size: 388 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE: PROCUREMENT OF CISCO CONTACT CENTRE LICENSES RENEWAL Size: 548 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE: SUPPLY AND DELIVERY OF SMART ANDROID AND IOS PHONES TENDER Size: 219 kB Opening Date 2025-03-17 Closing Date 2025-04-17
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE: SUPPLY AND INSTALLATION OF STORAGE AREA NETWORK DISKS TENDER Size: 379 kB Opening Date 2025-03-17 Closing Date 2025-04-17
https://eacc.go.ke/en/default/tenders/,li,"TENDER FOR SUPPLY, INSTALLATION AND MAINTENANCE OF AIR CONDITIONING SYSTEM AT INTEGRITY CENTRE AND REGIONAL OFFICES Size: 1539 kB Opening Date 2025-03-11 Closing Date 2025-03-26"
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR SUPPLY AND DELIVERY OF SMART ANDROID AND IOS PHONES Size: 881 kB Opening Date 2025-03-11 Closing Date 2025-03-27
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROVISION OF VIDEO CONFERENCING SOLUTION LICENSES & ANNUAL MAINTENANCE (CISCO WEBEX CENTERS LICENSES) Size: 11152 kB Opening Date 2025-03-11 Closing Date 2025-03-24
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROCUREMENT OF CISCO CONTACT CENTRE LICENSES RENEWAL. Size: 1483 kB Opening Date 2025-03-11 Closing Date 2025-03-25
https://eacc.go.ke/en/default/tenders/,li,Tender Document for Supply and Installation of Storage Area Network Disks Size: 841 kB Opening Date 2025-03-11 Closing Date 2025-03-26
https://eacc.go.ke/en/default/tenders/,li,"PROVISION OF HEAVY-DUTY SCANNING, PHOTOCOPYING AND BINDING SERVICES ON A FRAMEWORK CONTRACT FOR A PERIOD OF THREE YEARS Size: 789 kB Opening Date 2025-03-11 Closing Date 2025-03-26"
https://eacc.go.ke/en/default/tenders/,li,PROVISION OF AUCTIONEERING SERVICES AND DEBT MANAGEMENT UNDER A FRAMEWORK AGREEMENT FOR A PERIOD OF THREE YEARS Size: 793 kB Opening Date 2025-03-11 Closing Date 2025-03-25
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROVISION OF MEDIA MONITORING SERVICES. Size: 1265 kB Opening Date 2025-03-11 Closing Date 2025-03-27
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM 1 Size: 46 kB Opening Date 2025-02-07 Closing Date 2025-02-12
https://eacc.go.ke/en/default/tenders/,li,TENDER CLARIFICATIONS Size: 13 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,CALL FOR EXPRESSION OF INTEREST PROFESSIONAL TRAINERS IN ETHICS AND ANTI-CORRUPTION NATIONAL INTEGRITY ACADEMY Size: 73 kB Opening Date 2025-01-21 Closing Date 2025-02-07
https://eacc.go.ke/en/default/tenders/,li,"TENDER DOCUMENT FOR PROVISION OF HOTEL, ACCOMMODATION AND CONFERENCE FACILITY SERVICES UNDER FRAMEWORK CONTRACT Size: 1380 kB Opening Date 2025-01-21 Closing Date 2025-02-11"
https://eacc.go.ke/en/default/tenders/,li,PROPOSED PARTITIONING OF THE ETHICS AND ANTI-CORRUPTION COMMISSION MACHAKOS OFFICE AND ASSOCIATEDWORKS Size: 2981 kB Opening Date 2025-01-21 Closing Date 2025-02-07
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROPOSED PARTITIONING OF THE ETHICS AND ANTI-CORRUPTION COMMISSION BUNGOMA REGIONAL OFFICE AND ASSOCIATED WORKS Size: 2035 kB Opening Date 2025-01-21 Closing Date 2025-02-06
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROVISION OF AUCTIONEERING SERVICES AND DEBT MANAGEMENT UNDER A FRAMEWORK AGREEMENT FOR A PERIOD OF THREE YEARS (OPEN TENDER) Size: 2454 kB Opening Date 2025-01-22 Closing Date 2025-02-06
https://eacc.go.ke/en/default/tenders/,li,PROCUREMENT OF HRMIS -EACC-T-23-2024-2025 revised Size: 748 kB Opening Date 2024-12-03 Closing Date 2024-12-19
https://eacc.go.ke/en/default/tenders/,li,Cleaning Addendum Size: 49 kB Opening Date 2024-11-26 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,CLARIFICATIONS ON TENDER FOR PROVISION OF CLEANING Size: 32 kB Opening Date 2024-11-26 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,RESTRICTED TENDER :NOTIFICATION OF INTENTION FOR PROCUREMENT OF DATA CENTRE COLOCATION SITE Size: 30 kB Opening Date 2024-11-11 Closing Date 2024-11-18
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM 2:TENDER NO. EACC/T/12/2024-2025 and TENDER NO. EACC/T/11/2024-2025 Size: 175 kB Opening Date 2024-10-16 Closing Date 2024-10-23
https://eacc.go.ke/en/default/tenders/,li,Restricted Tender: Notification of intention to Procure Executive Catering Size: 351 kB Opening Date 2024-10-16 Closing Date 2024-10-24
https://eacc.go.ke/en/default/tenders/,li,ADDENDUMS EACC/T/12/2024-2025 AND EACC/T/11/2024-2025 Size: 357 kB Opening Date 2024-10-11 Closing Date 2024-10-23
https://eacc.go.ke/en/default/tenders/,li,"TENDER DOCUMENT FOR SUPPLY, DELIVERY, AND INSTALLATION OF ICT UNIFIED SECURITY (EMAIL GATEWAY PROTECTION AND WEB APPLICATION SECURITY) Size: 1580 kB Opening Date 2024-10-01 Closing Date 2024-10-15"
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROCUREMENT OF ZIMBRA EMAIL AND RED HAT SERVER ANNUAL SUBSCRIPTION Size: 1371 kB Opening Date 2024-10-01 Closing Date 2024-10-15
https://eacc.go.ke/en/default/tenders/,li,"TENDER DOCUMENT FOR SUPPLY, INSTALLATION, TESTING COMMISSIONING AND MAINTENANCE OF HUMAN RESOURCE INFORMATION MANAGEMENT SYSTEM Size: 2536 kB Opening Date 2024-10-01 Closing Date 2024-10-23"
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROCUREMENT OF BACKUP AND REPLICATION SYSTEM LICENSING AND SUPPORT Size: 1373 kB Opening Date 2024-10-01 Closing Date 2024-10-16
https://eacc.go.ke/en/default/tenders/,li,"TENDER DOCUMENT FOR SUPPLY, DELIVERY AND INSTALLATION OF SOFTWARE LICENSES (MICROSOFT, ADOBE LINUX ETC) ON A FRAMEWORK CONTRACT FOR THREE YEARS Size: 1381 kB Opening Date 2024-10-01 Closing Date 2024-10-16"
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE- SUPPLY AND DELIVERY OF VARIOUS OFFICE BEVERAGES ON A FRAMEWORK AGREEMENT: EACC/T/06/2024-2025. Size: 41 kB Opening Date 2024-09-19 Closing Date 2024-10-07
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE -SUPPLY AND DELIVERY OF VARIOUS PRINTER TONNERS ON A FRAMEWORK AGREEMENT NO: EACC/T/03/2024-2025. Size: 41 kB Opening Date 2024-09-19 Closing Date 2024-10-07
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE REGISTRATION OF SUPPLIERS FOR THE SUPPLY OF GOODS WORKS AND SERVICES FOR THE FINANCIAL FY 2024-25-26 Size: 528 kB Opening Date 2024-05-14 Closing Date 2024-05-21
https://eacc.go.ke/en/default/tenders/,li,"ADDENDUM ONE -PROCUREMENT OF IT SERVICE MANAGEMENT TOOL ANNUAL LICENSES, SUPPORT & TRAINING Size: 554 kB Opening Date 2024-05-02 Closing Date 2024-05-09"
https://eacc.go.ke/en/default/tenders/,li,"PROCUREMENT OF IT SERVICE MANAGEMENT TOOL ANNUAL LICENSES, SUPPORT & TRAINING Size: 11214 kB Opening Date 2024-04-23 Closing Date 2024-05-02"
https://eacc.go.ke/en/default/tenders/,li,"REGISTRATION OF SUPPLIERS FOR GOODS, WORKS AND SERVICES FOR THE FY 2024-2025 - 2026 Size: 46 kB Opening Date 2026-07-20 Closing Date 2024-05-14"
https://eacc.go.ke/en/default/tenders/,li,"TENDER FOR DISPOSAL OF OBSOLETE & UNSERVICEABLE ASSORTED ITEMS, SCRAP AND MOTOR VEHICLES Size: 1139 kB Opening Date 2024-04-02 Closing Date 2024-04-17"
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR SERVICING AND MAINTENANCE OF WATER AND SEWER PUMPS AND PERIODIC CLEANING OF WATER TANKS AT INTEGRITY CENTRE Size: 1512 kB Opening Date 2024-04-02 Closing Date 2024-04-17
https://eacc.go.ke/en/default/tenders/,li,TENDER FOR PROCUREMENT OF ZIMBRA EMAIL ANNUAL LICENCE RENEWAL AND SUPPORT Size: 1379 kB Opening Date 2024-04-02 Closing Date 2024-04-17
https://eacc.go.ke/en/default/tenders/,li,RESTRICTED TENDER NOTICE-IPT & NETWORK MAINTENANCE Size: 39 kB Opening Date 2026-07-20 Closing Date 2024-03-06
https://eacc.go.ke/en/default/tenders/,li,RESTRICTED TENDER NOTICE-ZIMBRA LICENSES Size: 33 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR PROVISION OF AIR TICKETS ON FRAMEWORK AGREEMENT Size: 1397 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,Addendum One of TENDER DOCUMENT FOR PROVISION OF AIR TICKETS ON FRAMEWORK AGREEMENT Size: 48 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,EACC.T.32.2023-2024 SUPPLY AND DELIVERY OF CISCO PHONES Size: 558 kB Opening Date 2024-01-30 Closing Date 2024-02-13
https://eacc.go.ke/en/default/tenders/,li,"TENDER FOR MAINTENANCE, SERVICING AND LEASING OF PHOCOPIERS Size: 11252 kB Opening Date 2024-01-31 Closing Date 2024-02-15"
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCCUMENT FOR REFURBISHMENT OF EACC MACHAKOS OFFICE-EACC.T.38.2023-2024 Size: 4048 kB Opening Date 2024-02-16 Closing Date 2024-03-04
https://eacc.go.ke/en/default/tenders/,li,ENDER-DOCUMENT-FOR-PROVISION OF MEDIA MONITORING SERVICES FOR EACC Size: 1351 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,TENDER DOCUMENT FOR SUPPLY AND DELIVERY OF VARIOUS STATIONERY ITEMS ON A FRAMEWORK AGREEMENT Size: 463 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,"Registration of Suppliers for the Supply and Delivery of Goods,Works and Services for the Financial year 2022-2023 Size: 15623 kB Opening Date 2022-11-09 Closing Date 2026-07-20"
https://eacc.go.ke/en/default/tenders/,li,QUERIES/QUESTIONS RAISED FROM SITE VISIT/PRETENDER CONFERENCE FOR TENDER NO. EACC/T/24/2021-022 AND EACC/T/25/2021-2022 HELD ON 19th April 2022 Size: 63 kB Opening Date 2022-04-19 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,ADDENDUM ONE-PROPOSED PARTITIONING OF EACC ISIOLO OFFICE AND ASSOCIATED WORKS Size: 45 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,ADENDUM -TENDER NUMBER EACC/26/2021-2022-INSTALLATION OF MODULAR DATA CENTRE SUB-CONTRACT Size: 46 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,"ADENDUM -TENDER NUMBER EACC/25/2021-2022-SUPPLY, DELIVERY OF 2 NO. SCENIC PASSENGER LIFTS SUB- CONTRACT Size: 47 kB Opening Date 2026-07-20 Closing Date 2026-07-20"
https://eacc.go.ke/en/default/tenders/,li,CLARIFICATION BY BIDDERS DURING THE SITE VISIT / PRE-TENDER MEETING HEALD ON 12th JANUARY 2022 Size: 21 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,"ADENDUM -TENDER NUMBER EACC/T/24/2021-2022-PROPOSED FACE LIFTING OF EACC’S INTEGRITY CENTER HOUSE-(External Walling, Decking and Partitioning of the 4th floor, together with the related electrical and mechanical works and associated works) Size: 45 kB Opening Date 2026-07-20 Closing Date 2026-07-20"
https://eacc.go.ke/en/default/tenders/,li,EXCEL BOQ OF TENDER NO EACC-T-24-2021-2022 FOR EACC FACE LIFT Size: 0 kB Opening Date 2026-07-20 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,EXCEL BOQ OF TENDER NO EACC-T-24-2021-2022 FOR EACC FACE LIFT Size: 1335 kB Opening Date 2026-07-20 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,ADENDUM 1_EACC-T-26-2021-2022 Size: 46 kB Opening Date 2026-07-20 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,ADENDUM 1_EACC-T-25-2021-2022 Size: 47 kB Opening Date 2026-07-20 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,ADENDUM 1_EACC-T-24-2021-2022 Size: 45 kB Opening Date 2026-07-20 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC/26/2021-2022-INSTALLATION OF MODULAR DATA CENTRE SUB-CONTRACT Size: 1573 kB Opening Date 2021-12-17 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,"TENDER NO. EACC/25/2021-2022-SUPPLY, DELIVERY OF 2NO. SCENIC PASSENGER LIFTS SUB- CONTRACT Size: 1881 kB Opening Date 2021-12-17 Closing Date 2022-01-27"
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EAC/T/24/2021-2022-PROPOSED FACE LIFTING OF EACC’S INTEGRITY CENTER HOUSE Size: 18817 kB Opening Date 2021-12-17 Closing Date 2022-01-27
https://eacc.go.ke/en/default/tenders/,li,"ADDENDUM ONE TENDER NO: EACC/T/14/2021-2022 IFMIS NO. 896389-2 TENDER FOR SUPPLY, INSTALLATION, TESTING, COMMISSIONING OF STAND-BY GENERATOR FOR EACC SOUTH NYANZA REGIONAL OFFICE, KISII Size: 12193 kB Opening Date 2021-11-16 Closing Date 2022-11-30"
https://eacc.go.ke/en/default/tenders/,li,TENDER AWARDS Size: 0 kB Opening Date 2026-07-20 Closing Date 2022-07-31
https://eacc.go.ke/en/default/tenders/,li,EACC/T/04/2021-2022: PROCUREMENT FOR THE PROVISION OF MEDIA MONITORING AND ANALYSIS REPORTING SERVICE Size: 0 kB Opening Date 2021-10-14 Closing Date 2021-11-04
https://eacc.go.ke/en/default/tenders/,li,"ACCESS TO GOVERNMENT PROCUREMENT OPPORTUNITIES - REGISTRATION FORM FOR ENTERPRISES OWNED BY WOMEN, YOUTH AND PERSONS WITH DISABILITY TO SUPPLY GOODS, WORKS AND SERVICES TO EACC Size: 0 kB Opening Date 2021-08-23 Closing Date 2022-06-30"
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC/23/2020-2021-PROCUREMENT OF MAINTENANCE AND SERVICING OF SECURITY ITEMS AND PROCUREMENT OF WALK-THROUGH METAL DETECTOR Size: 0 kB Opening Date 2021-01-28 Closing Date 2021-02-08
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC/24/2020-2021-PROCUREMENT OF REFURBISHMENT OF COMMISSION FLEET. (Framework Contract for one year) Size: 0 kB Opening Date 2021-01-28 Closing Date 2021-02-08
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC/18/2020-2021-SUPPLY AND DELIVERY OF STANDARD LAPTOPS AND HIGH-END LAPTOPS Size: 0 kB Opening Date 2021-01-28 Closing Date 2021-02-08
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC/12/2020-2021- REQUEST FOR PROPOSAL FOR PROVISION OF CONSULTANCY SERVICES ON ENTERPRISE RISK MANAGEMENT Size: 0 kB Opening Date 2021-01-28 Closing Date 2021-02-08
https://eacc.go.ke/en/default/tenders/,li,"Tender for Cleaning, Fumigation-Pest and Covid-19 / Washroom consumables Size: 0 kB Opening Date 2026-07-20 Closing Date 2026-07-20"
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC-10-2020-2021 - PROPOSED RENOVATION OF EACC ELDORET OFFICE AT IMPERIAL COURT Size: 0 kB Opening Date 2026-07-20 Closing Date 2026-07-20
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC-08-2019-2020_MANAGE ENGINE HELPDESK (RE-ADVERT) Size: 0 kB Opening Date 2020-02-28 Closing Date 2020-03-16
https://eacc.go.ke/en/default/tenders/,li,TENDER NO. EACC-04-2019-2020_MAINTENANCE AND SERVICING OF SECURITY ITEMS Size: 0 kB Opening Date 2020-02-28 Closing Date 2020-03-16
https://eacc.go.ke/en/default/tenders/,li,TENDER NO.EACC-28-2019-2020 SUPPLY AND DELIVERY OF STATIONERY AND COMMON USER ITEMS Size: 0 kB Opening Date 2019-11-19 Closing Date 2019-12-03
https://eacc.go.ke/en/default/tenders/,li,TENDER NO.EACC-09-2018-2019-BUILDING & MAINTENANCE ITEMS (RE-ADVERT) Size: 0 kB Opening Date 2019-11-19 Closing Date 2019-12-03
https://eacc.go.ke/en/default/tenders/,h2,EACC Head Quarters
https://eacc.go.ke/en/default/tenders/,h2,Partners
https://eacc.go.ke/en/default/tenders/,h2,International Partners
https://eacc.go.ke/en/default/tenders/,h2,Publications
https://eacc.go.ke/en/default/tenders/,li,Strategic Plan 2018-2023
https://eacc.go.ke/en/default/tenders/,li,Legislation
https://eacc.go.ke/en/default/tenders/,li,Reports
https://eacc.go.ke/en/default/tenders/,li,Codes and Guidelines
https://eacc.go.ke/en/default/tenders/,h2,Support
https://eacc.go.ke/en/default/tenders/,li,FAQs
https://eacc.go.ke/en/default/tenders/,li,Locate Us
https://eacc.go.ke/en/default/tenders/,li,Report Corruption
https://eacc.go.ke/en/default/newsletter-2/,title,Newsletter - EACC
https://eacc.go.ke/en/default/newsletter-2/,li,Home
https://eacc.go.ke/en/default/newsletter-2/,li,About Us
https://eacc.go.ke/en/default/newsletter-2/,li,Legislation
https://eacc.go.ke/en/default/newsletter-2/,li,Report Corruption
https://eacc.go.ke/en/default/newsletter-2/,li,News & Updates
https://eacc.go.ke/en/default/newsletter-2/,li,Contact Us
https://eacc.go.ke/en/default/newsletter-2/,li,Downloads
https://eacc.go.ke/en/default/newsletter-2/,li,Court Rulings
https://eacc.go.ke/en/default/newsletter-2/,li,Partnerships
https://eacc.go.ke/en/default/newsletter-2/,li,KLIF
https://eacc.go.ke/en/default/newsletter-2/,li,Integrity Education
https://eacc.go.ke/en/default/newsletter-2/,li,Kenya Ethics and Anti-Corruption Academy
https://eacc.go.ke/en/default/newsletter-2/,li,Locate Us
https://eacc.go.ke/en/default/newsletter-2/,li,Staff Mail
https://eacc.go.ke/en/default/newsletter-2/,li,Careers
https://eacc.go.ke/en/default/newsletter-2/,li,Tenders
https://eacc.go.ke/en/default/newsletter-2/,li,Newsletter
https://eacc.go.ke/en/default/newsletter-2/,li,Speeches
https://eacc.go.ke/en/default/newsletter-2/,li,Online Services
https://eacc.go.ke/en/default/newsletter-2/,li,Home
https://eacc.go.ke/en/default/newsletter-2/,li,About Us
https://eacc.go.ke/en/default/newsletter-2/,li,Legislation
https://eacc.go.ke/en/default/newsletter-2/,li,Report Corruption
https://eacc.go.ke/en/default/newsletter-2/,li,News & Updates
https://eacc.go.ke/en/default/newsletter-2/,li,Contact Us
https://eacc.go.ke/en/default/newsletter-2/,li,Downloads
https://eacc.go.ke/en/default/newsletter-2/,li,Court Rulings
https://eacc.go.ke/en/default/newsletter-2/,p,View and download the latest issue of Spear of Integrity.
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER-JANUARY TO JULY 2022 Size: 10241 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER - JULY-DECEMBER 2021 Size: 1959 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER- JULY- SEPTEMBER 2018 Size: 10620 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER-JULY- SEPTEMBER 2017 Size: 26253 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER-MAY-OCTOBER 2008 Size: 1244 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER-JANUARY -MARCH 2008 Size: 0 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER- JULY -DECEMBER 2007 Size: 0 kB
https://eacc.go.ke/en/default/newsletter-2/,li,SPEAR OF INTEGRITY NEWSLETTER- JUNE 2007 Size: 0 kB
https://eacc.go.ke/en/default/newsletter-2/,h2,EACC Head Quarters
https://eacc.go.ke/en/default/newsletter-2/,h2,Partners
https://eacc.go.ke/en/default/newsletter-2/,h2,International Partners
https://eacc.go.ke/en/default/newsletter-2/,h2,Publications
https://eacc.go.ke/en/default/newsletter-2/,li,Strategic Plan 2018-2023
https://eacc.go.ke/en/default/newsletter-2/,li,Legislation
https://eacc.go.ke/en/default/newsletter-2/,li,Reports
https://eacc.go.ke/en/default/newsletter-2/,li,Codes and Guidelines
https://eacc.go.ke/en/default/newsletter-2/,h2,Support
https://eacc.go.ke/en/default/newsletter-2/,li,FAQs
https://eacc.go.ke/en/default/newsletter-2/,li,Locate Us
https://eacc.go.ke/en/default/newsletter-2/,li,Report Corruption
https://eacc.go.ke/en/default/speeches/,title,Speeches - EACC
https://eacc.go.ke/en/default/speeches/,li,Home
https://eacc.go.ke/en/default/speeches/,li,About Us
https://eacc.go.ke/en/default/speeches/,li,Legislation
https://eacc.go.ke/en/default/speeches/,li,Report Corruption
https://eacc.go.ke/en/default/speeches/,li,News & Updates
https://eacc.go.ke/en/default/speeches/,li,Contact Us
https://eacc.go.ke/en/default/speeches/,li,Downloads
https://eacc.go.ke/en/default/speeches/,li,Court Rulings
https://eacc.go.ke/en/default/speeches/,li,Partnerships
https://eacc.go.ke/en/default/speeches/,li,KLIF
https://eacc.go.ke/en/default/speeches/,li,Integrity Education
https://eacc.go.ke/en/default/speeches/,li,Kenya Ethics and Anti-Corruption Academy
https://eacc.go.ke/en/default/speeches/,li,Locate Us
https://eacc.go.ke/en/default/speeches/,li,Staff Mail
https://eacc.go.ke/en/default/speeches/,li,Careers
https://eacc.go.ke/en/default/speeches/,li,Tenders
https://eacc.go.ke/en/default/speeches/,li,Newsletter
https://eacc.go.ke/en/default/speeches/,li,Speeches
https://eacc.go.ke/en/default/speeches/,li,Online Services
https://eacc.go.ke/en/default/speeches/,li,Home
https://eacc.go.ke/en/default/speeches/,li,About Us
https://eacc.go.ke/en/default/speeches/,li,Legislation
https://eacc.go.ke/en/default/speeches/,li,Report Corruption
https://eacc.go.ke/en/default/speeches/,li,News & Updates
https://eacc.go.ke/en/default/speeches/,li,Contact Us
https://eacc.go.ke/en/default/speeches/,li,Downloads
